,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
706,CHEMBL255263,Fc1ccc(CC(=O)Nc2n[nH]c3ccc(cc23)N4CCCS4(=O)=O)cc1,IC50,2082460,=,20,nM,8,B,CHEMBL929003,2,O=C(Cc1ccc(F)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,CHEMBL255263,7.69897000434
707,CHEMBL1823643,Clc1ccc(cc1Cl)C(NC(=O)c2ccc3cnccc3c2)C4CCNCC4,IC50,6340553,>,25000,nM,8,B,CHEMBL1825377,2,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2cnccc2c1,CHEMBL1823643,4.60205999133
708,CHEMBL1080891,Cc1n[nH]c2ccc(cc12)c3nnc(NC[C@@H](N)Cc4ccccc4Cl)s3,IC50,3192032,=,57,nM,8,B,CHEMBL1104220,2,Cc1n[nH]c2ccc(-c3nnc(NCC(N)Cc4ccccc4Cl)s3)cc12,CHEMBL1080891,7.24412514433
709,CHEMBL458547,COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3c(C)nc(C)n3C)cc1,IC50,2466813,=,68,nM,8,B,CHEMBL992478,2,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3c(C)nc(C)n3C)n2)cc1,CHEMBL458547,7.16749108729
710,CHEMBL308848,Cc1nc2ccccn2c1c3ccnc(Nc4ccccc4Cl)n3,IC50,565024,=,8800,nM,8,B,CHEMBL660785,2,Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2Cl)n1,CHEMBL308848,5.05551732785
711,CHEMBL188673,COc1ccccc1C(=O)c2ccc3nc(N)c(C(=O)c4c(F)cccc4F)n3c2,IC50,1459909,=,603,nM,8,B,CHEMBL832429,2,COc1ccccc1C(=O)c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1,CHEMBL188673,6.21968268786
712,CHEMBL271953,NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3ccc(cc23)C(=O)NCc4cccnc4)cc1,IC50,2110774,=,2.1,nM,8,B,CHEMBL952109,2,NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(C(=O)NCc4cccnc4)cc32)cc1,CHEMBL271953,8.67778070527
713,CHEMBL214198,CC(C)c1nnc2ccc(cn12)c3c[nH]nc3c4cc(F)ccc4F,IC50,1751456,>,10000,nM,9,B,CHEMBL869155,2,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,CHEMBL214198,5
714,CHEMBL3421979,Cc1nccc(n1)c2c[nH]c3cnccc23,IC50,15235356,=,38379,nM,9,B,CHEMBL3424981,2,Cc1nccc(-c2c[nH]c3cnccc23)n1,CHEMBL3421979,4.41590634539
715,CHEMBL445607,OCCc1cccc2NC(=O)\C(=C/c3[nH]cc4C(=O)NCCc34)\c12,IC50,508708,=,340,nM,8,B,CHEMBL660704,2,O=C1Nc2cccc(CCO)c2C1=Cc1[nH]cc2c1CCNC2=O,CHEMBL445607,6.46852108296
716,CHEMBL212382,CC(C)(C)c1nnc2ccc(cn12)c3ocnc3c4ccc(F)cc4F,IC50,1751454,>,10000,nM,9,B,CHEMBL869155,2,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,CHEMBL212382,5
717,CHEMBL269827,NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3ccc(cc23)c4ocnc4)cc1,IC50,477909,=,2.3,nM,8,B,CHEMBL661123,2,NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(-c4cnco4)cc32)cc1,CHEMBL269827,8.63827216398
718,CHEMBL481562,Oc1ccc(cc1)c2cc3[nH]nc(C(=O)NC4CC4)c3cc2Br,IC50,2506886,=,5,nM,9,B,CHEMBL942590,2,O=C(NC1CC1)c1n[nH]c2cc(-c3ccc(O)cc3)c(Br)cc12,CHEMBL481562,8.30102999566
719,CHEMBL3341771,COc1cc(cc(c1)C2=CNC(=O)NC2=O)C(=O)Nc3ccc(NC(=O)c4ccccn4)cc3,IC50,15101463,>,30000,nM,9,B,CHEMBL3380807,2,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,CHEMBL3341771,4.52287874528
720,CHEMBL3354189,COC1CCN(CC1)c2nccc(Nc3cc4c(ccn4C5CCCC5)cn3)n2,IC50,15135645,=,93,nM,9,B,CHEMBL3375808,2,COC1CCN(c2nccc(Nc3cc4c(ccn4C4CCCC4)cn3)n2)CC1,CHEMBL3354189,7.03151705145
721,CHEMBL3298312,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c3ccc(OC)c(Cl)c3,IC50,15014035,=,71,nM,9,B,CHEMBL3364483,2,CCC(NC(=O)N1CCc2cnc(NC(C)CO)nc2C1)c1ccc(OC)c(Cl)c1,CHEMBL3298312,7.14874165128
722,CHEMBL2035048,C1OCc2oc(cc2)c3ccnc(Nc4cccc(COC\C=C\1)c4)n3,IC50,10910518,=,680,nM,8,B,CHEMBL2039967,2,C1=CCOCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)COC1,CHEMBL2035048,6.16749108729
723,CHEMBL2011930,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C(C)(C)C)c(Br)cnc3[nH]2,IC50,10834753,>,30000,nM,8,B,CHEMBL2013356,2,COc1ccc(-c2nc3c(NCCCNC(=O)C(C)(C)C)c(Br)cnc3[nH]2)cc1,CHEMBL2011930,4.52287874528
724,CHEMBL93353,COc1cccc2c1cc(c3c(cc4OCOc4c23)C(=O)O)[N+](=O)[O-],IC50,3091505,>,20000,nM,8,B,CHEMBL1067148,2,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,CHEMBL93353,4.69897000434
725,CHEMBL2035052,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5ccnc(OCC\C=C\COCc2c3)c5,IC50,10910522,=,270,nM,8,B,CHEMBL2039967,2,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC1,CHEMBL2035052,6.56863623584
726,CHEMBL189607,Nc1nc2ccc(cn2c1C(=O)c3ccccc3)C(=O)c4c(F)cccc4F,IC50,1459925,=,324,nM,8,B,CHEMBL832429,2,Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1ccccc1,CHEMBL189607,6.48945498979
727,CHEMBL478649,Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CC4,IC50,2261888,>,20000,nM,8,B,CHEMBL998564,2,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478649,4.69897000434
728,CHEMBL103039,NS(=O)(=O)c1ccc(Nc2cc([nH]n2)c3cccc(c3)N4CCOCC4)cc1,IC50,841108,=,490,nM,8,B,CHEMBL661129,2,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(N4CCOCC4)c3)[nH]n2)cc1,CHEMBL103039,6.30980391997
729,CHEMBL31574,OC1=C(Oc2cc(O)ccc2C1=O)c3ccc(O)c(O)c3,IC50,1963779,=,5000,nM,8,B,CHEMBL897015,2,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,CHEMBL31574,5.30102999566
730,CHEMBL360573,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@@H]3CC[C@@H](N)CC3)nc4c(cnn24)C#N)cc1,IC50,1420766,=,7,nM,9,B,CHEMBL828118,2,CN(C)S(=O)(=O)c1ccc(Nc2cc(NC3CCC(N)CC3)nc3c(C#N)cnn23)cc1,CHEMBL360573,8.15490195999
731,CHEMBL271183,NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3cc(Br)ccc23)cc1,IC50,498089,=,43,nM,8,B,CHEMBL661123,2,NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3cc(Br)ccc32)cc1,CHEMBL271183,7.36653154442
732,CHEMBL101019,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,IC50,134406,=,7000,nM,8,B,CHEMBL660784,2,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,CHEMBL101019,5.15490195999
733,CHEMBL233763,N=C1NC(=O)\C(=C\c2oc(cc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4)\S1,IC50,1970857,=,150000,nM,8,B,CHEMBL896714,2,N=C1NC(=O)C(=Cc2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)S1,CHEMBL233763,3.82390874094
734,CHEMBL1761791,Nc1nc(Nc2cccnc2)sc1C(=O)c3ccccc3F,IC50,6153358,=,25,nM,8,B,CHEMBL1763546,2,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,CHEMBL1761791,7.60205999133
735,CHEMBL409731,COC(=O)c1ccc2NC(=O)\C(=C/Nc3ccc(cc3)S(=O)(=O)N)\c2c1,IC50,1175166,=,2.1,nM,8,B,CHEMBL661125,2,COC(=O)c1ccc2c(c1)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL409731,8.67778070527
736,CHEMBL292864,Brc1ccc2NC(=O)\C(=C/c3[nH]cc4C(=O)OCCc34)\c2c1,IC50,496464,=,190,nM,8,B,CHEMBL660704,2,O=C1Nc2ccc(Br)cc2C1=Cc1[nH]cc2c1CCOC2=O,CHEMBL292864,6.72124639905
737,CHEMBL72509,Clc1cccc(Nc2nccc(n2)c3cnc4ccccn34)c1,IC50,591068,=,5,nM,8,B,CHEMBL660785,2,Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,CHEMBL72509,8.30102999566
738,CHEMBL99948,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3Cl)n2)cc1,IC50,133214,=,5000,nM,8,B,CHEMBL660784,2,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,CHEMBL99948,5.30102999566
739,CHEMBL151,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)c(O)c3,IC50,1963778,=,20000,nM,8,B,CHEMBL897015,2,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL151,4.69897000434
740,CHEMBL83499,OCCNc1cc(c2ccc[nH]2)c3C(=O)Nc4ccc(F)c1c34,IC50,485990,=,54,nM,8,B,CHEMBL658939,2,O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23,CHEMBL83499,7.26760624018
741,CHEMBL1933344,CN1C\C=C\CCOc2cccc(c2)c3nc(Nc4cccc(C1)c4)nc5[nH]cnc35,IC50,7986267,=,4100,nM,8,B,CHEMBL1937384,2,CN1CC=CCCOc2cccc(c2)-c2nc(nc3[nH]cnc23)Nc2cccc(c2)C1,CHEMBL1933344,5.38721614328
742,CHEMBL562030,Cn1nc(C(=O)NCc2ccccc2)c3CCc4cnc(Nc5ccccc5)nc4c13,IC50,2661322,=,1053,nM,8,B,CHEMBL1063936,2,Cn1nc(C(=O)NCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL562030,5.97757162881
743,CHEMBL1957097,Clc1cc(ccc1Oc2ccccc2)c3ocnc3C(=O)NCc4ccncc4,IC50,8046226,>,15848.93,nM,8,B,CHEMBL1960395,2,O=C(NCc1ccncc1)c1ncoc1-c1ccc(Oc2ccccc2)c(Cl)c1,CHEMBL1957097,4.80000005274
744,CHEMBL3217993,Nc1ccccc1NC(=O)c2ccc(COc3ccc4ncnc(Nc5cccc(Br)c5)c4c3)cc2,IC50,14543418,=,22000,nM,9,B,CHEMBL3226018,2,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,CHEMBL3217993,4.65757731918
745,CHEMBL3421967,COc1cc(ccc1Nc2nccc(n2)c3c[nH]c4cnccc34)N5CCN(C)CC5,IC50,15235345,=,1819,nM,9,B,CHEMBL3424981,2,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1,CHEMBL3421967,5.74016730094
746,CHEMBL233152,Cc1cc(N2CCCS2(=O)=O)c3OC(=C(O)C(=O)c3c1)c4ccc(O)c(c4)C#N,IC50,1963798,=,1400,nM,8,B,CHEMBL897015,2,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C#N)c3)c(O)c(=O)c2c1,CHEMBL233152,5.85387196432
747,CHEMBL318522,O=C(Nc1n[nH]c2cc(ccc12)c3cccs3)C4CC4,IC50,138071,=,341,nM,8,B,CHEMBL661128,2,O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,CHEMBL318522,6.46724562101
748,CHEMBL100945,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,IC50,364054,=,19000,nM,8,B,CHEMBL660783,2,C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl,CHEMBL100945,4.72124639905
749,CHEMBL99689,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1,IC50,114279,=,4000,nM,8,B,CHEMBL660784,2,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1,CHEMBL99689,5.39794000867
750,CHEMBL1964245,CNS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3ccc4ncsc4c23)cc1,IC50,422107,=,5.6,nM,8,B,CHEMBL661124,2,CNS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,CHEMBL1964245,8.25181197299
751,CHEMBL100391,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,IC50,129338,=,500,nM,8,B,CHEMBL660784,2,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,CHEMBL100391,6.30102999566
752,CHEMBL365608,Nc1nc2ccc(cn2c1C(=O)c3c(F)cccc3F)C(=C)c4c(F)cccc4F,IC50,1459915,=,63,nM,8,B,CHEMBL832429,2,C=C(c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1)c1c(F)cccc1F,CHEMBL365608,7.20065945055
753,CHEMBL322019,CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,IC50,131960,=,2000,nM,8,B,CHEMBL660784,2,C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,CHEMBL322019,5.69897000434
754,CHEMBL235849,CS(=O)(=O)Cc1ccc(N\C=C\2/C(=O)Nc3ccc4ncsc4c23)cc1,IC50,1172516,=,50,nM,8,B,CHEMBL661125,2,CS(=O)(=O)Cc1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,CHEMBL235849,7.30102999566
755,CHEMBL2348177,N#Cc1ccc2ccn(c3ccncn3)c2c1,IC50,12726663,>,83000,nM,9,B,CHEMBL2353290,2,N#Cc1ccc2ccn(-c3ccncn3)c2c1,CHEMBL2348177,4.08092190762
756,CHEMBL2348173,Nc1nccc(n1)n2ccc3ccc(O)cc23,IC50,12726656,=,5000,nM,9,B,CHEMBL2353290,2,Nc1nccc(-n2ccc3ccc(O)cc32)n1,CHEMBL2348173,5.30102999566
757,CHEMBL1235213,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc4ccnn24)cc1,IC50,12094446,=,23000,nM,8,B,CHEMBL2166172,2,CCOc1ccc(Nc2c(C)c(NC3CCCNC3)nc3ccnn23)cc1,CHEMBL1235213,4.63827216398
758,CHEMBL2035043,C1OCc2cccc(Nc3nccc(n3)c4ccc5ccn(C\C=C\1)c5c4)c2,IC50,10909642,=,83,nM,8,B,CHEMBL2039967,2,C1=CCn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC1,CHEMBL2035043,7.08092190762
759,CHEMBL2035042,CN1C\C=C\CCn2ccc3ccc(cc23)c4ccnc(Nc5cccc(C1)c5)n4,IC50,10909641,=,77,nM,8,B,CHEMBL2039967,2,CN1CC=CCCn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)C1,CHEMBL2035042,7.11350927483
760,CHEMBL1933343,CN1C\C=C\CCOc2cccc(c2)c3nc(Nc4cccc(C1)c4)ncc3C,IC50,7986266,=,150,nM,8,B,CHEMBL1937384,2,Cc1cnc2nc1-c1cccc(c1)OCCC=CCN(C)Cc1cccc(c1)N2,CHEMBL1933343,6.82390874094
761,CHEMBL1949788,COc1ccc(cc1\C=C\c2ccc(Cl)cc2)C(=O)NC[C@@H](O)CO,IC50,8040211,>,50000,nM,8,B,CHEMBL1953285,2,COc1ccc(C(=O)NCC(O)CO)cc1C=Cc1ccc(Cl)cc1,CHEMBL1949788,4.30102999566
762,CHEMBL1944698,CN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3,IC50,8014822,=,130,nM,9,B,CHEMBL1948609,2,CN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,CHEMBL1944698,6.88605664769
763,CHEMBL1957230,COc1ccc(cc1Cl)c2ocnc2C(=O)NCCc3ccncc3,IC50,8046237,=,3162.28,nM,8,B,CHEMBL1960395,2,COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl,CHEMBL1957230,5.49999967866
764,CHEMBL367150,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@@H]3CC[C@@H](N)CC3)nc4c(Cl)cnn24)cc1,IC50,1420769,=,8,nM,9,B,CHEMBL828118,2,CN(C)S(=O)(=O)c1ccc(Nc2cc(NC3CCC(N)CC3)nc3c(Cl)cnn23)cc1,CHEMBL367150,8.09691001301
765,CHEMBL233153,Cc1cc(N2CCCS2(=O)=O)c3OC(=C(O)C(=O)c3c1)c4ccc(O)c(c4)C(F)(F)F,IC50,1963797,=,1700,nM,8,B,CHEMBL897015,2,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C(F)(F)F)c3)c(O)c(=O)c2c1,CHEMBL233153,5.76955107862
766,CHEMBL99687,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(C)cc3)n2)cc1,IC50,122915,=,26000,nM,8,B,CHEMBL660784,2,Cc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,CHEMBL99687,4.58502665203
767,CHEMBL319831,Nc1cccc(c1)c2cc(Nc3ccc(cc3)S(=O)(=O)N)[nH]n2,IC50,830297,=,166,nM,8,B,CHEMBL661129,2,Nc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1,CHEMBL319831,6.77989191196
768,CHEMBL402910,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,IC50,2082468,=,200,nM,8,B,CHEMBL929003,2,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,CHEMBL402910,6.69897000434
769,CHEMBL403605,Cc1cccc(CC(=O)Nc2n[nH]c3ccc(cc23)N4CCCS4(=O)=O)c1,IC50,2082454,=,10,nM,8,B,CHEMBL929003,2,Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1,CHEMBL403605,8
770,CHEMBL255255,O=C(Cc1ccccc1)Nc2n[nH]c3ccc(cc23)N4CCCS4(=O)=O,IC50,2082462,=,36,nM,8,B,CHEMBL929003,2,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,CHEMBL255255,7.44369749923
771,CHEMBL232737,CN1CCN(CC1)c2cc(C)cc3C(=O)C(=C(Oc23)c4ccc(O)c(O)c4)O,IC50,1963785,=,640,nM,8,B,CHEMBL897015,2,Cc1cc(N2CCN(C)CC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,CHEMBL232737,6.19382002602
772,CHEMBL411426,CC(C)c1cccc2NC(=O)\C(=N/Nc3ccc(cc3)S(=O)(=O)N)\c12,IC50,1170042,=,2.5,nM,8,B,CHEMBL661125,2,CC(C)c1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL411426,8.60205999133
773,CHEMBL430854,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,IC50,139321,=,18000,nM,8,B,CHEMBL660784,2,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,CHEMBL430854,4.7447274949
774,CHEMBL588573,CN(C)CCNC(=O)c1ccc(cc1)c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23,IC50,3410568,>,100000,nM,8,B,CHEMBL1228245,2,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,CHEMBL588573,4
775,CHEMBL1095040,CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccccc3,IC50,3186460,=,2500,nM,8,B,CHEMBL1113302,2,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,CHEMBL1095040,5.60205999133
776,CHEMBL600402,Oc1cc2C(=O)Nc3c(Cl)c4ccccc4c(c1O)c23,IC50,3091531,>,25000,nM,8,B,CHEMBL1067148,2,O=C1Nc2c(Cl)c3ccccc3c3c(O)c(O)cc1c23,CHEMBL600402,4.60205999133
777,CHEMBL1957227,COc1ccc(cc1Cl)c2ocnc2C(=O)NCc3ccnc(c3)C(F)(F)F,IC50,8046234,=,1995.26,nM,8,B,CHEMBL1960395,2,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C(F)(F)F)c2)cc1Cl,CHEMBL1957227,5.70000050388
778,CHEMBL605632,COc1ccc2c(cc3NC(=O)c4cc5OCOc5c2c34)c1OC,IC50,3091520,>,15000,nM,8,B,CHEMBL1067148,2,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)C(=O)N3)c1OC,CHEMBL605632,4.82390874094
779,CHEMBL488436,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)C)n2,IC50,2586190,=,6,nM,8,B,CHEMBL1018123,2,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CHEMBL488436,8.22184874962
780,CHEMBL101747,CCN1CCC(CC(=O)Nc2n[nH]c3nc(c(Br)cc23)c4cccs4)CC1,IC50,2234733,>,1000,nM,8,B,CHEMBL997786,2,CCN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1,CHEMBL101747,6
781,CHEMBL474600,CN1CCN(CC1)c2cccc3[nH]c(nc23)c4n[nH]c5cc(ccc45)c6ccc(NC(=O)C)cc6,IC50,2506879,=,10000,nM,9,B,CHEMBL942590,2,CC(=O)Nc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,CHEMBL474600,5
782,CHEMBL484555,COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C4CCCC4)cc1,IC50,2466810,<,3,nM,8,B,CHEMBL992478,2,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,CHEMBL484555,8.52287874528
783,CHEMBL314877,Oc1[nH]c2ccc(Br)cc2c1N=Nc3ccccc3,IC50,403352,>,10000,nM,8,B,CHEMBL661124,2,Oc1[nH]c2ccc(Br)cc2c1N=Nc1ccccc1,CHEMBL314877,5
784,CHEMBL188434,CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N,IC50,1476647,>,10000,nM,9,B,CHEMBL828493,2,CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,CHEMBL188434,5
785,CHEMBL409104,NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3cccc(Oc4ccccc4)c23)cc1,IC50,1150276,=,13,nM,8,B,CHEMBL661125,2,NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,CHEMBL409104,7.88605664769
786,CHEMBL245936,CCNC(=O)N1CCC(CC1)Nc2nccc(n2)c3c([nH]c4ccccc34)c5ccccc5,IC50,2030586,>,10000,nM,8,B,CHEMBL886373,2,CCNC(=O)N1CCC(Nc2nccc(-c3c(-c4ccccc4)[nH]c4ccccc34)n2)CC1,CHEMBL245936,5
787,CHEMBL560818,Cn1nc(C(=O)N)c2c1c3nc(Nc4ccccc4)ncc3CC2(C)C,IC50,2661259,=,24,nM,8,B,CHEMBL1063936,2,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C,CHEMBL560818,7.61978875829
788,CHEMBL1957101,COc1cnc(cc1Cl)c2ocnc2C(=O)NCc3ccncc3,IC50,8046230,>,15848.93,nM,8,B,CHEMBL1960395,2,COc1cnc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,CHEMBL1957101,4.80000005274
789,CHEMBL1957091,COc1ccc(cc1Cl)c2ocnc2C(=O)NCc3ccncc3,IC50,8046220,=,501.19,nM,8,B,CHEMBL1960395,2,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,CHEMBL1957091,6.29999760286
790,CHEMBL1957085,COc1ccc(cc1)c2ocnc2C(=O)NCc3ccncc3,IC50,8046219,=,501.19,nM,8,B,CHEMBL1960395,2,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,CHEMBL1957085,6.29999760286
791,CHEMBL233765,NC(=O)c1ccc(cc1)c2oc(\C=C\3/SC(=N)NC3=O)cc2,IC50,1970856,=,9300,nM,8,B,CHEMBL896714,2,N=C1NC(=O)C(=Cc2ccc(-c3ccc(C(N)=O)cc3)o2)S1,CHEMBL233765,5.03151705145
792,CHEMBL48614,CN1CCC(CC1)c2c(O)cc(O)c3C(=O)\C(=C\c4ccccc4Cl)\Oc23,IC50,425835,=,3970,nM,8,B,CHEMBL661124,2,CN1CCC(c2c(O)cc(O)c3c2OC(=Cc2ccccc2Cl)C3=O)CC1,CHEMBL48614,5.40120949324
793,CHEMBL1964250,COCCOCCOCCOCCNS(=O)(=O)c1ccc(N\C=C\2/C(=O)Nc3ccc4ncsc4c23)cc1,IC50,1183038,=,4.5,nM,8,B,CHEMBL661125,2,COCCOCCOCCOCCNS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,CHEMBL1964250,8.34678748622
794,CHEMBL248370,CCNC(=O)N1CCC(CC1)Nc2ncc(C#N)c(n2)c3c[nH]c4cc(F)ccc34,IC50,2030546,=,412,nM,8,B,CHEMBL886373,2,CCNC(=O)N1CCC(Nc2ncc(C#N)c(-c3c[nH]c4cc(F)ccc34)n2)CC1,CHEMBL248370,6.38510278397
795,CHEMBL402157,Clc1ccc(CC(=O)Nc2n[nH]c3ccc(cc23)N4CCCS4(=O)=O)cc1,IC50,2082457,=,10,nM,8,B,CHEMBL929003,2,O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,CHEMBL402157,8
